;This file contains bonded parameters that can be assigned by Sobtop
;There are following fields in sequence: $BOND, $ANGLE, $DIHEDRAL, $HARM_DIH, $IMPROPER
;The lines beginning with semicolon are comment lines
;Between atom types there must be a - symbol
;GAFF parameters come from gaff.dat (Version 1.81, May 2017) in AmberTools 21
;AMBER parameters come from parm19.dat in AmberTools 21, corresponding to AMBER19SB with parmbsc0 and OL3


;Content between $BOND ... $end are parameters of bond terms
;Parameters should be given in AMBER/GAFF form: E_bond = k*(r-r0)^2
;Column 1: Two atom types
;Column 2: Force constant (k) in kcal/mol/A^2
;Column 3: Equilibrium bond distance (r0) in Angstrom
;Note that in GROMACS the potential is (1/2)*k*(r-r0)^2, so the k given below is half of that used in GROMACS
;To convert to k in GROMACS convention, the k in this section should be multiplied by 4.184*100*2
$BOND
c5-c6-n2   66.01      109.19
c5-c6-n3   65.81      109.48
c5-c6-n4   63.29      113.74
c5-c6-n    65.51      110.39
c5-c6-n7   65.64      110.07
c5-c6-n8   63.90      116.01
c5-c6-na   67.32      104.49
c5-c6-nh   65.43      110.73
c5-c6-ns   65.52      110.80
c5-c6-nu   66.08      108.91
c5-c6-oh   76.43      110.40
c5-c6-os   76.41      110.09
c5-c6-p5   36.48      120.94
c5-c6-py   37.62      113.24
c5-c6-ss   62.39      111.85
c5-ca-ca   60.47      121.87
c5-ca-cp   63.46      110.21
c5-ca-na   67.75      110.18
c5-ca-nb   65.35      121.45
c5-c -c5   61.07      108.37
c5-c -c6   59.20      115.79
c5-c -ca   62.16      107.58
c5-c -cc   59.98      117.09
c5-cc-ca   58.10      128.79
c5-cc-cc   62.58      112.77
c5-cc-cd   60.92      122.84
c5-c -cd   62.85      106.39
c5-c -ce   62.30      107.50
c5-c -cf   61.68      109.84
c5-cc-n2   62.45      137.44
c5-cc-n    68.48      108.90
c5-cc-na   65.31      119.96
c5-cc-nc   65.46      120.56
c5-cc-nd   64.99      125.41
c5-cc-ns   63.77      125.80
c5-cc-os   76.72      116.56
c5-cc-ss   62.07      122.68
c5-c -cx   61.65      108.48
c5-c -cy   61.95      104.11
c5-cd-ca   57.81      129.15
c5-cd-cc   63.34      113.36
c5-cd-cd   58.50      128.71
c5-cd-n    69.67      105.13
c5-cd-na   63.97      124.55
c5-cd-nc   65.95      121.41
c5-cd-nd   64.79      122.23
c5-cd-ns   65.26      120.11
c5-cd-os   75.42      120.42
c5-cd-ss   60.76      127.03
c5-ce-ca   58.81      122.43
c5-ce-cc   58.95      123.93
c5-ce-ce   60.39      117.46
c5-ce-cf   63.57      112.63
c5-ce-cg   59.55      123.34
c5-ce-cs   57.93      124.96
c5-ce-cv   59.45      128.54
c5-ce-n1   64.53      126.05
c5-ce-n2   68.05      114.60
c5-ce-ne   67.14      111.58
c5-ce-nf   63.95      128.92
c5-ce-nu   67.22      110.76
c5-ce-sx   61.34      118.66
c5-ce-sy   61.48      120.52
c5-cf-ca   59.27      119.96
c5-cf-cc   63.47      110.91
c5-cf-cd   59.64      119.03
c5-cf-ce   63.42      111.29
c5-cf-cf   60.15      117.40
c5-cf-ch   59.56      121.51
c5-cf-n2   65.59      120.95
c5-cf-ne   67.38      114.32
c5-cf-nf   66.18      112.67
c5-cf-sx   60.55      119.14
c5-cf-sy   62.01      119.60
c5-c -h4   42.30      114.55
c5-c -n4   63.91      107.61
c5-c -n    67.87      107.44
c5-c -ne   67.81      108.05
c5-c -ns   68.28      107.13
c5-c -nt   66.38      114.08
c5-c -o    75.31      125.67
c5-c -oh   77.41      112.06
c5-c -os   78.11      109.69
c5-cs-c5   61.82      106.13
c5-cs-n    68.38      107.60
c5-cs-ns   67.71      109.74
c5-cs-s    62.90      125.67
c5-c -ss   63.34      111.35
c5-cs-sh   63.24      112.88
c5-cs-ss   64.63      110.29
c5-cx-c5   62.57      103.71
c5-cx-c6   58.48      118.98
c5-cx-ca   59.30      118.12
c5-cx-ce   58.14      122.30
c5-cx-cx   60.66      112.00
c5-cx-cy   64.30       98.40
c5-cx-h1   41.42      120.44
c5-cx-hc   41.74      118.66
c5-cx-n2   67.43      105.72
c5-cx-n5   63.68      117.21
c5-cx-n    63.69      118.56
c5-cx-nh   66.81      106.88
c5-cx-np   64.84      113.09
c5-cx-op   74.78      115.15
c5-cx-sp   61.26      117.95
c5-cy-c5   61.62      105.35
c5-cy-c6   59.23      114.19
c5-cy-ca   57.09      124.83
c5-cy-ce   57.86      121.45
c5-cy-cl   62.21      116.52
c5-cy-cv   58.41      118.88
c5-cy-cy   56.86      122.49
c5-cy-f    76.71      116.11
c5-cy-h1   42.68      111.80
c5-cy-h2   41.49      118.37
c5-cy-hc   42.33      113.69
c5-cy-nj   67.17      104.21
c5-cy-no   62.71      116.41
c5-cy-nq   61.85      122.55
c5-cy-oq   74.54      113.40
c5-cy-os   77.41      107.44
c5-cy-s4   63.91      100.56
c5-cy-s6   60.24      118.92
c5-cy-sq   63.79      106.21
c5-n2-ca   83.40      104.35
c5-n2-cc   83.74      106.80
c5-n2-cd   83.50      107.68
c5-n2-ce   83.65      107.25
c5-n2-cf   83.92      106.42
c5-n2-n1   86.44      115.97
c5-n2-n2   88.37      109.94
c5-n2-ne   87.65      111.41
c5-n2-nf   87.52      111.78
c5-n3-c5   79.62      106.03
c5-n3-c6   76.81      114.32
c5-n3-cy   78.10      110.58
c5-n3-n3   87.40      100.89
c5-n3-n7   86.28      105.78
c5-n3-n    87.14      103.96
c5-n3-nh   85.02      110.31
c5-n3-no   80.89      122.08
c5-n3-ns   83.32      114.27
c5-n3-nu   83.39      114.01
c5-n3-o    95.72      125.29
c5-n3-oh   97.35      107.61
c5-n3-os   99.32      103.20
c5-n3-p3   48.69      116.52
c5-n3-p5   50.80      111.29
c5-n3-s6   79.36      118.93
c5-n3-sx   79.52      112.24
c5-n3-sy   79.78      119.60
c5-n4-c5   77.80      101.65
c5-n4-c6   74.85      110.32
c5-n4-ca   78.19      102.76
c5-n4-n    84.64      101.56
c5-n4-p3   46.95      103.91
c5-n4-p5   45.69      103.20
c5-n7-c5   79.59      106.13
c5-n7-c6   77.83      111.36
c5-n7-cx   76.98      115.58
c5-n7-hn   55.94      109.73
c5-n7-n7   86.61      103.87
c5-n7-n    87.37      102.40
c5-n7-nh   85.60      104.15
c5-n7-nu   84.65      109.62
c5-n7-oh   97.49      107.54
c5-n7-os   99.62      103.61
c5-n7-py   51.12      110.94
c5-n7-s4   82.19      109.58
c5-n7-s6   82.88      111.70
c5-n7-ss   84.39      105.68
c5-n7-sy   80.12      119.28
c5-n8-hn   56.30      109.71
c5-na-ca   74.95      127.76
c5-na-cc   75.44      126.54
c5-na-cd   75.38      126.54
c5-na-n2   84.00      115.95
c5-na-n    82.01      117.99
c5-na-na   86.08      109.75
c5-na-nc   82.75      120.23
c5-na-nd   83.24      118.81
c5-n -c5   77.58      112.01
c5-n -c6   75.17      119.45
c5-n -ca   75.48      121.99
c5-n -cc   77.08      119.89
c5-n -cd   77.13      119.95
c5-n -ce   75.49      122.17
c5-n -cl   78.57      122.55
c5-n -cs   76.57      122.49
c5-n -cx   75.20      120.59
c5-n -cy   78.50      110.57
c5-nh-c5   77.11      113.02
c5-nh-c6   74.30      122.12
c5-nh-ca   76.15      121.17
c5-nh-cc   80.26      111.04
c5-nh-cd   76.93      119.64
c5-nh-ce   79.06      113.58
c5-nh-cl   79.29      116.29
c5-nh-cy   76.62      116.18
c5-nh-n2   85.45      111.83
c5-nh-n3   83.31      114.86
c5-nh-n    86.34      104.75
c5-nh-no   81.71      118.87
c5-nh-ns   84.09      109.73
c5-nh-o    97.39      119.89
c5-nh-os   95.26      114.35
c5-nh-p5   48.78      117.44
c5-nh-s6   80.06      115.92
c5-nj-cy   76.21      116.92
c5-n -n2   83.12      117.84
c5-n -n4   82.88      111.21
c5-n -n7   83.18      113.15
c5-n -n    86.20      105.30
c5-n -n8   79.96      123.99
c5-n -nc   83.94      115.38
c5-n -no   80.93      119.70
c5-n -ns   85.18      108.46
c5-n -nu   81.39      119.89
c5-n -oh   93.76      119.24
c5-no-o    96.46      117.09
c5-n -os   96.72      112.54
c5-np-cx   80.01      103.43
c5-n -s4   77.77      122.19
c5-n -s6   78.05      119.72
c5-ns-cs   79.96      113.57
c5-ns-hn   53.62      122.04
c5-n -sy   77.72      123.23
c5-nu-ca   80.39      109.43
c5-nu-cc   77.36      119.46
c5-nu-cd   75.78      124.93
c5-nu-ce   81.44      106.20
c5-nu-cf   81.86      106.40
c5-nu-hn   53.96      118.24
c5-nu-n2   85.61      111.73
c5-nx-c5   76.60      107.19
c5-nx-c6   73.59      116.51
c5-nx-hn   55.10      106.02
c5-ny-c5   76.13      108.61
c5-ny-hn   53.83      111.18
c5-ny-n2   81.37      110.32
c5-oh-ho   65.40      107.17
c5-os-c5   89.61      109.26
c5-os-c6   87.49      115.00
c5-os-ca   93.02      105.98
c5-os-cc   88.35      117.99
c5-os-cd   92.63      107.42
c5-os-ce   92.46      107.04
c5-os-cf   92.65      107.53
c5-os-cs   91.85      109.96
c5-os-cx   90.60      109.08
c5-os-cy   89.69      110.01
c5-os-n2   96.22      109.26
c5-os-n3   96.30      105.29
c5-os-n7   96.59      105.80
c5-os-n    97.19      106.98
c5-os-na   94.12      112.57
c5-os-no   93.45      114.35
c5-os-ns   98.89      102.55
c5-os-oh  109.47      107.84
c5-os-os  110.80      104.65
c5-os-p3   57.32      111.60
c5-os-p5   57.67      115.04
c5-os-py   57.43      115.91
c5-os-s4   92.72      113.15
c5-os-s6   92.17      118.87
c5-os-sx   91.46      113.59
c5-os-sy   91.75      114.43
c5-p3-c5   63.41       88.69
c5-p3-cy   60.04       97.46
c5-p3-n    67.11       95.29
c5-p3-n7   66.95       96.56
c5-p3-p3   39.18       91.93
c5-p3-ss   64.01      100.00
c5-p5-c5   61.08       97.05
c5-p5-c6   59.86      102.07
c5-p5-f    82.45       91.98
c5-p5-nu   69.86       91.19
c5-p5-o    75.88      110.70
c5-p5-oh   76.63      103.87
c5-p5-os   78.43       99.01
c5-p5-s    63.01      117.66
c5-py-c5   62.08       94.68
c5-py-ca   58.53      108.77
c5-py-ce   63.85       91.90
c5-py-n7   63.97      110.12
c5-py-ne   67.67      101.34
c5-py-o    74.62      115.21
c5-py-os   77.98      100.63
c5-py-s    63.25      115.43
c5-py-ss   63.98      100.80
c5-s4-c5   95.80       90.47
c5-s4-cy   94.63       90.48
c5-s4-n   107.74       85.92
c5-s4-n7  107.52       86.38
c5-s4-o   116.53      107.04
c5-s4-os  123.42       89.08
c5-s4-ss   94.35       90.70
c5-s6-c5   93.39       95.12
c5-s6-c6   92.35       99.64
c5-s6-cy   94.12       94.58
c5-s6-f   123.33       93.34
c5-s6-n2   99.76      108.25
c5-s6-n7   98.42      105.18
c5-s6-ne  102.63      100.72
c5-s6-nh  104.07       92.37
c5-s6-np  100.40       96.37
c5-s6-o   115.62      110.04
c5-s6-oh  117.89       99.70
c5-s6-os  116.73      101.49
c5-sh-hs   66.85       95.79
c5-ss-c5   95.77       92.27
c5-ss-c6   92.07      100.34
c5-ss-ca   97.69       91.81
c5-ss-cc   99.35       90.17
c5-ss-cd   97.96       92.35
c5-ss-ce   99.02       89.49
c5-ss-cf   97.66       92.55
c5-ss-cs   97.41       92.93
c5-ss-cy   94.67       94.49
c5-ss-n7  103.92       94.43
c5-ss-os  119.87       94.68
c5-ss-py   62.10       91.59
c5-ss-s4   90.87       98.13
c5-ss-ss  102.38       94.42
c5-sx-cc   98.59       86.69
c5-sx-cd   98.78       86.27
c5-sx-ce   98.10       87.15
c5-sx-o   114.60      108.01
c5-sy-ca   89.96      107.85
c5-sy-cc   98.23       90.59
c5-sy-ce   96.26       94.08
c5-sy-o   117.31      108.50
c6-c1-cg   53.27      179.12
c6-c1-n1   57.24      178.47
c6-c2-c6   59.87      115.96
c6-c2-ca   62.65      115.29
c6-c2-cc   61.15      122.36
c6-c2-cd   61.15      122.13
c6-c2-ce   61.20      122.65
c6-c2-cf   61.20      122.54
c6-c2-cl   64.24      115.22
c6-c2-cx   59.37      120.13
c6-c2-f    78.69      114.28
c6-c2-h4   42.24      118.37
c6-c2-ha   42.55      116.57
c6-c2-n2   65.57      124.34
c6-c2-n4   63.24      116.55
c6-c2-n    65.34      117.67
c6-c2-na   65.35      116.92
c6-c2-ne   65.54      123.70
c6-c2-nh   65.24      119.27
c6-c2-no   64.85      116.06
c6-c2-ns   65.91      115.86
c6-c2-nu   65.17      119.07
c6-c2-nv   66.22      115.25
c6-c2-oh   77.98      113.24
c6-c2-os   76.51      116.34
c6-c2-s    63.95      121.18
c6-c2-ss   63.27      114.87
c6-c3-c6   59.12      114.42
c6-c3-ca   59.89      113.51
c6-c3-cc   59.98      114.22
c6-c3-cd   59.93      114.29
c6-c3-ce   59.30      116.05
c6-c3-cl   63.62      110.13
c6-c3-cx   59.65      114.25
c6-c3-f    78.61      110.87
c6-c3-h1   43.19      109.13
c6-c3-h2   43.20      109.11
c6-c3-hc   42.89      110.63
c6-c3-hx   42.78      111.32
c6-c3-i    57.95      112.73
c6-c3-n2   65.18      111.88
c6-c3-n3   64.58      113.58
c6-c3-n4   62.54      117.15
c6-c3-n    64.48      113.82
c6-c3-n7   65.10      111.74
c6-c3-n8   64.86      112.44
c6-c3-na   64.43      114.00
c6-c3-nh   64.38      114.35
c6-c3-no   63.94      111.63
c6-c3-ns   65.15      112.05
c6-c3-nu   65.36      111.12
c6-c3-ny   62.85      116.72
c6-c3-nz   64.77      111.43
c6-c3-oh   75.95      111.45
c6-c3-os   76.89      108.55
c6-c3-p5   37.44      114.94
c6-c3-s4   61.41      115.03
c6-c3-s6   62.44      114.02
c6-c3-sh   61.06      116.33
c6-c3-ss   62.35      111.91
c6-c3-sy   62.80      112.66
c6-c5-c6   60.76      108.86
c6-c5-ca   60.66      110.92
c6-c5-cc   60.69      111.53
c6-c5-cd   61.04      110.07
c6-c5-ce   60.36      111.84
c6-c5-cf   60.33      110.52
c6-c5-cx   60.45      110.53
c6-c5-cy   59.10      114.82
c6-c5-h1   43.27      109.20
c6-c5-h2   42.85      111.36
c6-c5-hc   43.84      106.42
c6-c5-hx   42.91      111.16
c6-c5-n2   65.62      109.72
c6-c5-n3   66.19      107.89
c6-c5-n4   64.35      109.51
c6-c5-n    65.24      111.21
c6-c5-n7   65.87      108.95
c6-c5-nh   64.25      114.51
c6-c5-ns   65.14      112.47
c6-c5-nu   63.55      117.14
c6-c5-nx   64.63      109.72
c6-c5-oh   76.86      109.45
c6-c5-os   76.59      109.27
c6-c5-p5   37.38      113.44
c6-c5-s6   61.19      113.75
c6-c5-ss   61.57      114.01
c6-c6-c6   60.18      111.06
c6-c6-ca   60.28      111.97
c6-c6-cc   61.09      110.26
c6-c6-cd   60.84      110.91
c6-c6-ce   60.49      111.14
c6-c6-cf   60.56      110.59
c6-c6-cl   63.20      109.27
c6-c6-cs   59.55      112.84
c6-c6-cv   62.41      105.77
c6-c6-cx   60.28      111.46
c6-c6-cy   60.02      111.52
c6-c6-f    79.03      107.08
c6-c6-h1   43.28      109.18
c6-c6-h2   43.12      109.98
c6-c6-hc   43.23      109.45
c6-c6-hx   42.91      111.18
c6-c6-i    58.31      108.36
c6-c6-n1   66.15      110.55
c6-c6-n2   65.11      112.27
c6-c6-n3   65.42      110.84
c6-c6-n4   63.52      112.93
c6-c6-n    65.29      111.17
c6-c6-n7   65.43      110.83
c6-c6-n8   65.63      109.99
c6-c6-na   65.55      110.26
c6-c6-nh   65.57      110.28
c6-c6-nj   65.79      110.04
c6-c6-nl   63.52      113.93
c6-c6-no   64.52      108.36
c6-c6-np   65.91      110.03
c6-c6-nq   65.45      111.37
c6-c6-ns   65.43      111.13
c6-c6-nu   65.87      109.66
c6-c6-nx   64.35      111.06
c6-c6-ny   64.82      108.22
c6-c6-nz   64.82      109.04
c6-c6-o    78.01      113.05
c6-c6-oh   76.56      110.05
c6-c6-os   76.42      110.09
c6-c6-p3   36.57      115.89
c6-c6-p5   38.05      111.19
c6-c6-py   37.54      113.73
c6-c6-s4   61.96      111.72
c6-c6-s6   63.24      110.42
c6-c6-sh   62.66      109.06
c6-c6-ss   62.27      112.30
c6-c6-sx   61.79      113.53
c6-c6-sy   63.53      109.63
c6-ca-ca   60.66      120.60
c6-ca-cp   59.80      123.60
c6-ca-na   65.49      117.43
c6-ca-nb   66.81      115.69
c6-c -c6   59.34      115.66
c6-c -ca   59.78      116.80
c6-c -cc   60.53      115.49
c6-cc-ca   57.89      129.94
c6-cc-cc   60.72      120.01
c6-cc-cd   60.72      123.88
c6-cc-cs   59.95      122.81
c6-c -cd   60.51      115.25
c6-c -ce   60.06      116.15
c6-c -cf   59.94      116.80
c6-cc-n2   64.63      128.62
c6-cc-n    65.45      119.42
c6-cc-na   64.29      124.04
c6-cc-nc   65.30      121.40
c6-cc-nd   64.72      126.72
c6-cc-ns   66.32      116.55
c6-cc-os   76.19      118.43
c6-cc-ss   61.80      123.86
c6-c -cx   60.05      114.81
c6-cd-ca   57.85      129.13
c6-cd-cc   60.76      123.36
c6-cd-cd   59.95      122.71
c6-cd-cs   59.92      122.32
c6-cd-n    64.79      121.73
c6-cd-na   64.00      124.58
c6-cd-nc   65.86      121.88
c6-cd-nd   64.44      123.72
c6-cd-ns   63.30      127.84
c6-cd-os   76.05      118.59
c6-cd-ss   62.02      121.97
c6-ce-ca   59.75      118.34
c6-ce-cc   60.52      117.27
c6-ce-cd   62.38      115.80
c6-ce-ce   60.83      115.47
c6-ce-cf   61.09      121.61
c6-ce-cg   60.43      119.45
c6-ce-n1   65.95      120.32
c6-ce-n2   65.80      122.16
c6-ce-ne   63.79      123.27
c6-ce-nf   65.85      121.21
c6-ce-nh   64.65      120.39
c6-ce-sy   61.51      120.26
c6-cf-ca   60.94      114.47
c6-cf-cd   60.30      117.45
c6-cf-ce   60.98      121.62
c6-cf-cf   60.58      116.78
c6-cf-ch   62.49      111.39
c6-cf-n2   65.66      122.07
c6-cf-ne   65.88      120.91
c6-c -h4   42.32      115.22
c6-c -n    65.16      117.11
c6-c -ne   64.59      119.65
c6-c -nf   65.17      116.33
c6-c -nj   66.56      111.98
c6-c -ns   65.92      115.50
c6-c -nt   66.14      115.50
c6-c -o    76.56      122.34
c6-c -oh   77.16      113.36
c6-c -os   77.10      113.13
c6-cs-h4   42.51      112.24
c6-cs-n    65.76      114.95
c6-cs-ns   65.71      115.13
c6-cs-nt   66.17      114.26
c6-cs-s    63.40      122.79
c6-cv-ce   60.09      127.59
c6-cv-cy   54.84      138.62
c6-cx-c6   59.90      113.65
c6-cx-ca   59.37      118.13
c6-cx-ce   60.34      113.83
c6-cx-cl   63.21      114.10
c6-cx-cx   58.71      119.82
c6-cx-h1   42.45      115.13
c6-cx-hc   42.67      114.01
c6-cx-n5   62.64      121.40
c6-cx-op   74.71      115.66
c6-cx-os   75.82      114.36
c6-cx-s4   60.42      115.92
c6-cx-ss   61.92      114.46
c6-cy-c6   60.47      109.72
c6-cy-ca   60.55      111.17
c6-cy-cv   57.39      123.36
c6-cy-cy   59.62      111.60
c6-cy-h1   42.62      112.41
c6-cy-hc   42.90      110.94
c6-cy-hx   42.77      111.70
c6-cy-nj   65.51      109.76
c6-cy-nl   63.29      114.07
c6-cy-nq   65.02      111.06
c6-cy-oq   74.78      112.86
c6-cy-os   76.43      110.38
c6-n2-ca   80.07      114.29
c6-n2-cc   80.06      118.08
c6-n2-cd   80.46      117.18
c6-n2-ce   80.22      117.84
c6-n2-cf   80.15      117.89
c6-n2-n1   86.86      116.13
c6-n2-ne   86.87      114.66
c6-n2-s4   76.29      124.23
c6-n3-c6   78.19      110.70
c6-n3-cx   78.37      112.53
c6-n3-cy   77.83      111.71
c6-n3-n3   82.92      112.48
c6-n3-n7   84.11      111.70
c6-n3-n    83.79      112.86
c6-n3-n8   83.68      111.47
c6-n3-nh   84.33      112.56
c6-n3-no   82.76      117.07
c6-n3-ns   84.74      110.86
c6-n3-oh   98.55      105.38
c6-n3-os   97.42      107.63
c6-n3-p3   48.31      118.59
c6-n3-p5   49.25      118.69
c6-n3-py   49.54      118.15
c6-n3-s6   80.70      115.23
c6-n3-ss   80.45      115.05
c6-n3-sy   81.39      115.15
c6-n4-c6   75.59      108.70
c6-n4-ca   75.78      109.93
c6-n4-cd   75.92      110.42
c6-n4-n8   79.87      114.91
c6-n4-o    96.56      109.55
c6-n7-c6   77.72      112.08
c6-n7-hn   56.25      109.26
c6-n7-n7   85.37      107.34
c6-n7-n    83.22      113.29
c6-n7-ns   84.32      112.37
c6-n7-os   97.30      109.04
c6-n7-p5   49.23      118.89
c6-n7-s6   80.84      117.69
c6-n7-ss   79.21      120.22
c6-n7-sy   82.54      112.67
c6-n8-hn   56.15      109.37
c6-na-ca   76.96      120.17
c6-na-cc   75.40      125.63
c6-na-cd   76.25      122.64
c6-na-nc   81.29      123.51
c6-n -c6   76.96      114.07
c6-n -ca   76.50      118.87
c6-n -cc   76.33      122.42
c6-n -cd   77.17      119.99
c6-n -cs   76.49      122.90
c6-nh-c6   77.59      112.33
c6-nh-ca   77.22      118.23
c6-nh-cc   77.73      118.81
c6-nh-cd   77.62      117.94
c6-nh-ce   77.09      119.88
c6-nh-cf   77.38      118.87
c6-nh-cz   77.88      121.44
c6-nh-n2   83.15      118.55
c6-nh-n    82.94      113.88
c6-nh-na   86.10      107.18
c6-nh-no   82.25      117.71
c6-nh-ns   84.01      110.30
c6-nh-o    98.24      118.33
c6-nh-oh   96.56      113.24
c6-nh-os   97.83      108.80
c6-nh-s6   81.57      111.88
c6-nh-sy   82.40      112.16
c6-nj-cy   73.16      126.21
c6-nl-cy   72.74      118.90
c6-n -n2   84.27      114.81
c6-n -n3   83.20      114.36
c6-n -n    82.54      114.99
c6-n -na   82.07      116.96
c6-n -nc   84.09      115.11
c6-n -no   82.61      115.02
c6-n -ns   81.63      118.24
c6-n -oh   96.68      112.30
c6-no-o    95.59      117.30
c6-n -os   97.50      110.89
c6-n -p5   49.93      114.84
c6-np-cx   76.42      116.52
c6-nq-cy   74.52      121.42
c6-n -s4   78.69      119.44
c6-ns-cs   76.05      124.97
c6-ns-hn   54.43      117.49
c6-n -sy   78.33      121.42
c6-nu-ca   76.52      121.59
c6-nu-cc   77.43      120.06
c6-nu-cd   77.85      119.18
c6-nu-ce   76.85      120.07
c6-nu-cf   77.34      120.03
c6-nu-hn   54.73      116.22
c6-nu-na   85.86      109.05
c6-nx-c6   75.55      110.89
c6-nx-hn   54.98      107.14
c6-ny-c6   71.91      119.55
c6-ny-cc   74.77      114.39
c6-ny-hn   54.20      107.78
c6-nz-hn   53.88      110.71
c6-oh-ho   65.23      107.07
c6-os-c6   88.28      113.30
c6-os-ca   88.78      116.77
c6-os-cc   88.90      116.94
c6-os-cd   88.52      118.05
c6-os-ce   88.93      116.11
c6-os-cf   88.82      117.43
c6-os-cs   87.59      121.37
c6-os-cx   84.19      126.75
c6-os-cy   89.14      111.74
c6-os-n2   93.93      115.06
c6-os-n7   93.60      113.02
c6-os-n8   92.77      114.38
c6-os-n    96.71      108.39
c6-os-na   93.59      114.21
c6-os-nh   94.86      111.14
c6-os-no   93.15      115.46
c6-os-ns   96.03      109.12
c6-os-nu   95.10      111.47
c6-os-oh  109.51      108.11
c6-os-os  108.89      108.68
c6-os-p3   55.71      118.38
c6-os-p5   56.96      118.17
c6-os-py   57.05      117.73
c6-os-s4   92.17      114.74
c6-os-s6   92.86      117.37
c6-os-ss   92.19      112.78
c6-os-sy   91.77      114.59
c6-p3-c6   61.26       93.59
c6-p3-ca   60.77       97.40
c6-p3-hp   42.57       97.31
c6-p5-c6   59.93      102.92
c6-p5-cl   64.07      105.22
c6-p5-i    58.62      105.62
c6-p5-n3   64.74      107.82
c6-p5-np   65.49      104.49
c6-p5-o    75.11      114.77
c6-p5-oh   77.41      103.20
c6-p5-os   78.48      100.25
c6-p5-s    63.96      115.21
c6-p5-ss   63.43      105.73
c6-py-c6   58.51      107.36
c6-py-ca   59.12      107.02
c6-py-o    75.42      113.39
c6-py-py   37.91      102.23
c6-py-s    63.69      114.21
c6-py-ss   63.63      102.15
c6-s4-c6   92.60       97.68
c6-s4-cl   98.02       95.67
c6-s4-cy   94.35       91.40
c6-s4-i    85.67      103.01
c6-s4-n   103.75       93.12
c6-s4-n2   97.11      104.71
c6-s4-o   116.99      106.90
c6-s4-s    98.66      102.46
c6-s6-c6   93.51       99.70
c6-s6-cx   90.72      104.45
c6-s6-cy   93.40       98.43
c6-s6-n2   99.01      113.85
c6-s6-n3  101.56      100.29
c6-s6-n7  101.72      101.48
c6-s6-nh  101.02      100.89
c6-s6-ns   99.58      105.14
c6-s6-o   118.63      108.66
c6-s6-oh  119.78       99.74
c6-s6-ss   97.32       99.98
c6-sh-hs   66.43       96.00
c6-ss-c6   93.10       98.63
c6-ss-ca   93.26      101.30
c6-ss-cc   95.24       98.67
c6-ss-cd   93.62      101.68
c6-ss-ce   94.20       99.41
c6-ss-cf   95.02       98.31
c6-ss-cs   92.58      103.46
c6-ss-cy   95.10       94.09
c6-ss-n    99.91      102.09
c6-ss-na  105.38       91.86
c6-ss-p5   59.64      102.27
c6-ss-py   59.94       98.60
c6-ss-s6   99.22       95.65
c6-ss-ss  100.32       98.68
c6-sx-ca   93.68       97.97
c6-sx-ce   94.77       96.03
c6-sx-o   117.66      106.61
c6-sy-ca   92.41      104.04
c6-sy-cc   93.52      101.73
c6-sy-cd   94.69       99.74
c6-sy-ce   93.05      102.48
c6-sy-cf   93.28      103.21
c6-sy-ne  101.26      104.33
c6-sy-o   119.03      108.18
ca-c1-ca    54.5      180.00
ca-c2-ca    70.1      117.88
ca-c2-ha   45.27      121.25
ca-c2-hc    48.4      123.30
ca-c2-nu   67.50      123.37
ca-c2-o    82.56      122.10
ca-c2-os   82.37      112.09
ca-c3-ca   60.78      112.31
ca-c3-cc   60.81      113.26
ca-c3-cd   60.55      114.12
ca-c3-ce   60.41      113.97
ca-c3-cf   60.70      112.89
ca-c3-cl   63.74      110.90
ca-c3-cs   60.09      114.88
ca-c3-cx   60.62      112.71
ca-c3-cy   60.33      112.79
ca-c3-f    79.24      111.78
ca-c3-h1   43.81      109.60
ca-c3-h2   43.55      110.99
ca-c3-hc   43.61      110.63
ca-c3-hx   43.48      111.41
ca-c3-n2   66.00      111.39
ca-c3-n3   65.43      112.91
ca-c3-n4   63.53      115.67
ca-c3-n    65.23      113.51
ca-c3-n7   65.90      111.30
ca-c3-n8   65.76      111.60
ca-c3-na   65.35      113.10
ca-c3-nc    86.0      106.51
ca-c3-nd    86.0      106.51
ca-c3-nh   65.12      114.08
ca-c3-nk   63.84      115.36
ca-c3-no   64.18      112.86
ca-c3-np   66.06      110.86
ca-c3-ns   65.84      112.02
ca-c3-nu   66.04      111.08
ca-c3-ny   65.02      111.15
ca-c3-nz   65.90      109.80
ca-c3-oh   77.05      110.65
ca-c3-os   77.60      108.88
ca-c3-p5   37.79      113.92
ca-c3-s4   63.08      110.09
ca-c3-s6   63.34      111.98
ca-c3-sh   63.43      108.86
ca-c3-ss   62.96      110.82
ca-c3-sx   62.56      110.84
ca-c3-sy   63.83      110.23
ca-c5-ca   60.71      112.52
ca-c5-cc   64.14      101.49
ca-c5-cd   63.57      103.12
ca-c5-ce   60.24      114.07
ca-c5-cf   63.54      101.17
ca-c5-cl   63.96      110.13
ca-c5-cs   61.28      109.21
ca-c5-cx   63.73      101.01
ca-c5-cy   59.31      115.73
ca-c5-f    78.56      111.17
ca-c5-h1   43.59      110.66
ca-c5-h2   43.75      109.89
ca-c5-hc   43.42      111.60
ca-c5-hx   43.25      112.55
ca-c5-n2   65.14      113.27
ca-c5-n3   65.96      110.54
ca-c5-n4   67.17      102.06
ca-c5-n    67.55      105.53
ca-c5-n7   65.43      112.32
